2025-03-02 21:26:35,010 - INFO - KNN training script started
A new study created in memory with name: no-name-3f5a3f5c-857c-4270-b871-4d5af5627a6a
2025-03-02 21:26:35,134 - INFO - Starting Optuna hyperparameter optimization
Trial 173 finished with value: 4.063559502847855 and parameters: {'n_neighbors': 9, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 174 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 175 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 176 finished with value: 4.038040325121828 and parameters: {'n_neighbors': 5, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 177 finished with value: 4.093335205663349 and parameters: {'n_neighbors': 10, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 178 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 179 finished with value: 4.045197917784456 and parameters: {'n_neighbors': 6, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 180 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 181 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 182 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 183 finished with value: 4.038040325121828 and parameters: {'n_neighbors': 5, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 184 finished with value: 4.063559502847855 and parameters: {'n_neighbors': 9, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 185 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 186 finished with value: 4.045197917784456 and parameters: {'n_neighbors': 6, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 187 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 188 finished with value: 4.063559502847855 and parameters: {'n_neighbors': 9, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 189 finished with value: 4.038040325121828 and parameters: {'n_neighbors': 5, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 190 finished with value: 4.106689832231494 and parameters: {'n_neighbors': 11, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 191 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 192 finished with value: 4.032820318148131 and parameters: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 193 finished with value: 4.045197917784456 and parameters: {'n_neighbors': 6, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 194 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 195 finished with value: 4.042099669057938 and parameters: {'n_neighbors': 4, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 196 finished with value: 4.045197917784456 and parameters: {'n_neighbors': 6, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 197 finished with value: 4.055411465568204 and parameters: {'n_neighbors': 7, 'weights': 'uniform', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 198 finished with value: 4.063559502847855 and parameters: {'n_neighbors': 9, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
Trial 199 finished with value: 4.05531801243226 and parameters: {'n_neighbors': 8, 'weights': 'distance', 'p': 2}. Best is trial 13 with value: 4.032820318148131.
2025-03-02 21:28:43,567 - INFO - Best trial:
2025-03-02 21:28:43,567 - INFO -   Value: 4.032820318148131
2025-03-02 21:28:43,567 - INFO -   Params: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}
2025-03-02 21:28:43,567 - INFO - BEST TRIAL PARAMETERS: {'n_neighbors': 7, 'weights': 'distance', 'p': 2}
2025-03-02 21:28:43,574 - INFO - Hyperparameters saved to /data/leuven/345/vsc34502/PhD/ogt_final_runs/evaluation_genus_final/genus_exp/hyperparameters_genus_final.json
2025-03-02 21:28:43,616 - INFO - Final model saved to /data/leuven/345/vsc34502/PhD/ogt_final_runs/models_final_genus/genus_exp/knn_rmse/knn_rmse.pkl
2025-03-02 21:28:43,617 - INFO - Total number of observations: 6401
2025-03-02 21:28:43,617 - INFO - Number of observations in 5% group: 320
2025-03-02 21:28:43,617 - INFO - Number of observations in 10% group: 640
2025-03-02 21:28:43,617 - INFO - Number of observations in 20% group: 1280
2025-03-02 21:28:43,617 - INFO - Number of observations in training set: 5716
2025-03-02 21:28:43,617 - INFO - Number of observations in testing set: 685
2025-03-02 21:28:43,617 - INFO - During 5-fold cross-validation:
2025-03-02 21:28:43,617 - INFO -   Number of observations in each training fold: 4572
2025-03-02 21:28:43,617 - INFO -   Number of observations in each validation fold: 1144
2025-03-02 21:28:43,617 - INFO -   CV training set 5% group: 228
2025-03-02 21:28:43,617 - INFO -   CV training set 10% group: 457
2025-03-02 21:28:43,617 - INFO -   CV training set 20% group: 914
2025-03-02 21:28:43,617 - INFO -   CV validation set 5% group: 57
2025-03-02 21:28:43,617 - INFO -   CV validation set 10% group: 114
2025-03-02 21:28:43,617 - INFO -   CV validation set 20% group: 228
2025-03-02 21:28:44,671 - INFO - Testing Performance:
2025-03-02 21:28:44,671 - INFO - RMSE: 7.1165
2025-03-02 21:28:44,671 - INFO - MAE: 4.6271
2025-03-02 21:28:44,671 - INFO - R2: 0.7246
2025-03-02 21:28:44,671 - INFO - Adjusted R2: 0.6986
2025-03-02 21:28:44,671 - INFO - Testing Binned Performance:
2025-03-02 21:28:44,671 - INFO - top_5%:
2025-03-02 21:28:44,671 - INFO -   RMSE: 9.9782
2025-03-02 21:28:44,671 - INFO -   MAE: 7.1957
2025-03-02 21:28:44,671 - INFO -   R2: -4.2454
2025-03-02 21:28:44,671 - INFO -   Adjusted R2: -4.2454
2025-03-02 21:28:44,671 - INFO - top_10%:
2025-03-02 21:28:44,671 - INFO -   RMSE: 13.7630
2025-03-02 21:28:44,671 - INFO -   MAE: 10.3718
2025-03-02 21:28:44,671 - INFO -   R2: -2.3641
2025-03-02 21:28:44,671 - INFO -   Adjusted R2: -1.0000
2025-03-02 21:28:44,671 - INFO - top_20%:
2025-03-02 21:28:44,671 - INFO -   RMSE: 12.1400
2025-03-02 21:28:44,671 - INFO -   MAE: 9.3661
2025-03-02 21:28:44,671 - INFO -   R2: 0.2768
2025-03-02 21:28:44,671 - INFO -   Adjusted R2: -0.2773
2025-03-02 21:28:44,671 - INFO - bottom_5%:
2025-03-02 21:28:44,671 - INFO -   RMSE: 14.1862
2025-03-02 21:28:44,671 - INFO -   MAE: 11.6090
2025-03-02 21:28:44,671 - INFO -   R2: -7.6124
2025-03-02 21:28:44,671 - INFO -   Adjusted R2: -7.6124
2025-03-02 21:28:44,671 - INFO - bottom_10%:
2025-03-02 21:28:44,671 - INFO -   RMSE: 10.4690
2025-03-02 21:28:44,671 - INFO -   MAE: 7.5799
2025-03-02 21:28:44,672 - INFO -   R2: -4.2470
2025-03-02 21:28:44,672 - INFO -   Adjusted R2: -1.0000
2025-03-02 21:28:44,672 - INFO - bottom_20%:
2025-03-02 21:28:44,672 - INFO -   RMSE: 7.6061
2025-03-02 21:28:44,672 - INFO -   MAE: 4.7462
2025-03-02 21:28:44,672 - INFO -   R2: -2.2505
2025-03-02 21:28:44,672 - INFO -   Adjusted R2: -1.0000
2025-03-02 21:28:45,810 - INFO - Cross-Validation Performance:
2025-03-02 21:28:45,810 - INFO - RMSE: 5.8548
2025-03-02 21:28:45,810 - INFO - MAE: 4.1627
2025-03-02 21:28:45,810 - INFO - R2: 0.7472
2025-03-02 21:28:45,810 - INFO - Adjusted R2: 0.7446
2025-03-02 21:28:45,810 - INFO - Cross-Validation Binned Performance:
2025-03-02 21:28:45,810 - INFO - top_5%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 11.4315
2025-03-02 21:28:45,810 - INFO -   MAE: 9.1378
2025-03-02 21:28:45,810 - INFO -   R2: -0.0829
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: -0.3656
2025-03-02 21:28:45,810 - INFO - top_10%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 11.6574
2025-03-02 21:28:45,810 - INFO -   MAE: 9.6487
2025-03-02 21:28:45,810 - INFO -   R2: 0.3355
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: 0.2590
2025-03-02 21:28:45,810 - INFO - top_20%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 9.2376
2025-03-02 21:28:45,810 - INFO -   MAE: 7.2194
2025-03-02 21:28:45,810 - INFO -   R2: 0.6454
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: 0.6261
2025-03-02 21:28:45,810 - INFO - bottom_5%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 10.4379
2025-03-02 21:28:45,810 - INFO -   MAE: 9.2404
2025-03-02 21:28:45,810 - INFO -   R2: -6.3534
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: -1.0000
2025-03-02 21:28:45,810 - INFO - bottom_10%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 8.2782
2025-03-02 21:28:45,810 - INFO -   MAE: 6.8320
2025-03-02 21:28:45,810 - INFO -   R2: -2.8202
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: -1.0000
2025-03-02 21:28:45,810 - INFO - bottom_20%:
2025-03-02 21:28:45,810 - INFO -   RMSE: 6.4642
2025-03-02 21:28:45,810 - INFO -   MAE: 4.9607
2025-03-02 21:28:45,810 - INFO -   R2: -1.5950
2025-03-02 21:28:45,810 - INFO -   Adjusted R2: -1.0000
