ncbiTaxID_new,species_id,species,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,median_temp,superkingdom_dummy,K1_mean,K2_mean,K3_mean,K4_mean,K5_mean,K6_mean,K7_mean,K8_mean,K9_mean,K10_mean,T1_mean,T2_mean,T3_mean,T4_mean,T5_mean,ST1_mean,ST2_mean,ST3_mean,ST4_mean,ST5_mean,ST6_mean,ST7_mean,ST8_mean,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,Z1_mean,Z2_mean,Z3_mean,Z4_mean,Z5_mean,MSWHIM1_mean,MSWHIM2_mean,MSWHIM3_mean,VHSE1_mean,VHSE2_mean,VHSE3_mean,VHSE4_mean,VHSE5_mean,VHSE6_mean,VHSE7_mean,VHSE8_mean,F1_mean,F2_mean,F3_mean,F4_mean,F5_mean,F6_mean,PP1_mean,PP2_mean,PP3_mean
1582439,1582439,Nitrosopumilus piranensis,2157,Archaea,651137.0,Nitrososphaerota,1643678.0,Nitrososphaeria,31932.0,Nitrosopumilales,338190.0,Nitrosopumilaceae,338191.0,Nitrosopumilus,32.0,1.0,0.1323837485088181,-0.2310383716331763,-0.2027883816065106,0.0057243434170503,-0.0613770249925712,0.1637165659108393,-0.0080903472046459,-0.0334114380425826,0.1012086557262628,-0.0378130545661399,-0.0828623924852186,-0.299225835470886,0.0178240146162162,-0.2170834761100454,0.0761280673002492,-0.0695968515225939,0.3815640546036871,0.0234724389180897,-0.0250229407897611,-0.1226993134897894,-0.160089470546673,0.0406344817578867,0.1303296444970868,-0.0411669369917936,-0.3245502601130545,-0.0122711132084314,0.0507892712269974,-0.0066006404419545,-0.0449461851224561,-0.3255068966780207,0.3784419182059316,-0.3525522160645413,-0.8372494382985238,-0.2535851261880796,-0.1862367010652746,-0.0479660088522359,-0.0782340070965855,-0.1282003035141496,0.0873706378642595,0.169809010348897,-4.449465916215329,0.0981401902506402,-0.0369848769488812,0.2479127928562827,0.5683028189917958,-0.0528676248604549,-0.0737398043106309,-0.1236402051166167,-0.1386169102876985,-0.0741399371761269,-0.2069094980938836,0.1948958942014118,-0.0372383163902943,0.0806164879077381,-0.449012667291121,-0.3494405176611955,-0.4589903666939792,0.2369180069977621
1586242,1586242,Luteimonas arsenica,2,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,83614.0,Luteimonas,30.0,0.0,0.1323154224940371,-0.2791151541640775,-0.0599176726226131,-0.0466130735722795,-0.0626646619587525,0.1402109415215931,0.1370538106355289,0.0146430189046681,0.1814890898530127,0.0453237062491834,-0.2226580373070184,-0.3379092002945495,0.0392590578979726,-0.2092234230913906,0.0460243810537084,-0.2058491668445141,0.5105349310232563,0.1104725772860782,-0.0740472360836692,-0.1616467867515164,-0.3437005774241711,-0.0585981349977798,0.0385259940483502,-0.2568137634550625,-0.3321762232353049,0.0396015267450835,-0.0098792655690016,-0.0334502362924232,0.0929407301163106,-0.3511386092918167,0.3522433986116594,-0.3828751866718647,-0.9211402867611508,-0.2644558754687914,-0.2307657305727807,-0.0031718364313011,-0.1684536457307499,-0.4954281972682909,0.1581026335992665,0.3625983393971085,-4.954214614620921,-0.1458738967256183,0.0275138575731697,0.2968310528038029,0.8081420553646331,-0.0176163339519353,-0.1807515075573214,-0.29981207892479,-0.1022375329314263,-0.0931624966491948,-0.320455971896192,0.2580385823044951,0.0006775612612718,0.0950331339691778,-0.6905502692734763,-0.2786206249132525,-0.3489534640338391,0.332204888575471
1586287,1586287,Lentzea guizhouensis,2,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,165301.0,Lentzea,26.5,0.0,0.1277564027300471,-0.2962791668642149,-0.05860636063343,-0.0455466747099119,-0.0725660976364114,0.1350912480595683,0.1229542916303944,-0.0275092530934051,0.176792098406664,0.0577846476560432,-0.2112939423480351,-0.3480689338449762,0.0427855226238297,-0.2486574234478244,0.0263295722855833,-0.217780217303152,0.5058020620328372,0.1176115615388298,-0.0429484825367644,-0.1388744477880519,-0.3538327445648933,0.0007967920234299,0.0482592125149633,-0.2378403608554413,-0.327902438495215,0.0068838727201975,-0.0502855219357438,-0.0608965875882569,0.1223134349405063,-0.3636178928327909,0.3692752733519232,-0.4012654464512358,-0.926387989343113,-0.2852991901060162,-0.2505672920945298,-0.0042724911851212,-0.1534215726262312,-0.5009336141564945,0.1556357310226203,0.3248878690949977,-4.9740126061494525,-0.1823114778635139,0.0602616281556856,0.2889294792293252,0.8030564781498113,-0.0232245543717973,-0.1994850005140952,-0.3032632480074699,-0.1440463585933278,-0.0944931334478913,-0.3248631865905074,0.2276748930829441,0.0277729595144726,0.0979277379313888,-0.7370477602281055,-0.3003527592347022,-0.3794402408855959,0.3118828637659567
1587527,1587527,Domibacillus tundrae,2,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1433999.0,Domibacillus,30.0,0.0,0.1066098402754961,-0.2232034156837489,-0.1902895950455898,-0.0086007821660605,-0.0668793550158977,0.1634227622311028,0.0283663175286593,-0.0219966422976275,0.1350395362979124,0.0016126175767752,-0.1240219793819581,-0.3024896757589901,0.0038281046639145,-0.2025900161439837,0.1015947262884702,-0.0827694095408414,0.4189895218392426,0.0381249645024011,-0.0447699049478298,-0.1703898150231718,-0.194564391731396,0.0125925699662299,0.0919695605505806,-0.0865786079606818,-0.3228509455453432,0.0137184525763815,0.0524496808855855,-0.0241909239639344,-0.0151130732524229,-0.3136374787002186,0.3863302519762289,-0.36129489132357,-0.8475406823595665,-0.2539017558511549,-0.1825442417106526,-0.0414884456954442,-0.1033097351854248,-0.2092976727239349,0.0950436047390965,0.2235804913054979,-4.513961283558163,0.0398315919813292,-0.0193966982499358,0.2500197972709913,0.6161542928033563,-0.0218066570850627,-0.0974690508316215,-0.1547481293508043,-0.1339704561385568,-0.0869102314414977,-0.2532135489324837,0.1987650714258882,-0.056909050047972,0.0128239564500635,-0.5116464968697169,-0.3521443009358265,-0.4449736400249144,0.2389370910007577
158787,158787,Bifidobacterium scardovii,2,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85004.0,Bifidobacteriales,31953.0,Bifidobacteriaceae,1678.0,Bifidobacterium,39.0,0.0,0.1279448482295602,-0.2639680731246551,-0.0756574188552693,-0.0112243003155441,-0.0746897152044894,0.1542013660169426,0.0853567071078277,-0.0290765684411833,0.1568691411385105,0.0317196885470643,-0.1761248044277299,-0.3411508030035301,0.0329213605510538,-0.211015380445071,0.0129121996608432,-0.1828699648130866,0.4490021052401555,0.0633859283461506,-0.0646669444270131,-0.1124653185330984,-0.3121259585509143,0.0027013277420022,0.0579200726953642,-0.1844571806475056,-0.2919383820697493,-0.0179281465903957,0.0098048530622029,-0.0442958303461166,0.0450125631659174,-0.3427423037198238,0.3676194265403362,-0.4040403019159724,-0.904766473966482,-0.2681033712051111,-0.2327083122067784,-0.0135957439558062,-0.1205374676676645,-0.4282195572024365,0.1254342997380904,0.2885589346322876,-4.858548658155439,-0.1275745843381359,0.0478167031958404,0.2719341728034823,0.7606640735697452,-0.0266258891738864,-0.168378660684781,-0.2719587926988122,-0.1297242419299902,-0.1050480608635573,-0.273214614563639,0.197350181409621,-0.0122457458735259,0.1065169301149111,-0.6474435206809113,-0.2503305963128643,-0.4004666535127892,0.2836100428522084
1588641,1588641,Subtercola lobariae,2,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,120212.0,Subtercola,20.0,0.0,0.1087098704531309,-0.3092618281406847,-0.0580468504045378,-0.0174042111206952,-0.0924533296359357,0.1586654604744451,0.1137353000939511,-0.0485547485101978,0.1877094530581244,0.0518647951415912,-0.2187209717909607,-0.3608919952148537,0.037899239057426,-0.2015185453672768,0.0167637947158806,-0.2156724084901058,0.5296230572839143,0.102548276900147,-0.0706643540394877,-0.139141156256456,-0.3775397463403757,0.011774108581858,0.0283412589898687,-0.2316108137661188,-0.343073807515054,-0.0378903022592545,-0.0354242935768927,-0.0508694956108155,0.0485953520980633,-0.372883514114868,0.3809769144117196,-0.423763394627253,-0.9378819065235432,-0.3078035874629111,-0.2649423975852006,-0.0078885708119097,-0.1416020257049575,-0.5011977041528582,0.1266707685340105,0.3097303671238517,-5.050298028847373,-0.2210477429046917,0.0910463260875777,0.30236565878112,0.8158825301131404,0.0003784628777707,-0.217348196702366,-0.3230364001831166,-0.1871961823021384,-0.1093029236310168,-0.3486948152882749,0.1963271078834264,0.0012183685833793,0.0387533475546047,-0.7777972069565492,-0.2700953324020722,-0.446552472735835,0.3359066430874767
158899,158899,Collimonas fungivorans,2,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,202907.0,Collimonas,25.0,0.0,0.0947417210175091,-0.26972219286115,-0.1123106622677388,-0.0242454946458801,-0.0512828869815114,0.1517831821778888,0.1016218018448484,-0.0255145957110778,0.1582076997610891,0.0309440498262769,-0.1951748475789446,-0.32489648290662,0.0367460528084462,-0.1701270339385355,0.0575047989629039,-0.1541748080257227,0.4763118621852525,0.0838452512525583,-0.0501044597874255,-0.15630365710559,-0.2959520751537673,-0.0082535713477286,0.0348472486151942,-0.1493715817077313,-0.3420730477432294,0.0244654543680096,-0.0214323741629519,-0.0211450969014976,0.0068892940205225,-0.3463480967092647,0.3992224324682455,-0.3899266031331092,-0.8988276297926444,-0.2665485164829397,-0.2148670662863575,-0.0167643595014296,-0.1425612661323446,-0.3806764369831162,0.1229765514411027,0.2860680589075005,-4.822041592340465,-0.1162571624797064,0.0153171424562544,0.2914870183690466,0.728866835801305,0.0058201196967439,-0.1691371038849305,-0.2467671713863686,-0.147541714862984,-0.0558790236577025,-0.3009548771960562,0.1926527898131443,-0.035123522713731,-0.0160991942119363,-0.638093862500495,-0.2947993426138496,-0.3763696820832951,0.3181496921772963
159,159,Brachyspira hyodysenteriae,2,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,1643686.0,Brachyspirales,143786.0,Brachyspiraceae,29521.0,Brachyspira,38.0,0.0,0.0925320665007168,-0.2014707126456396,-0.2327594749703148,0.0751384854812868,-0.0729969249718149,0.1978123701107714,-0.0212026015657062,-0.0413604970398332,0.072889960063739,-0.0660960602806483,-0.0694315974754684,-0.2826554025710576,0.0020051691985961,-0.1718331888874765,0.0693636789833342,-0.0024172723904059,0.3825374262953175,-0.0387152140495023,-0.0377426957657522,-0.0963185190953429,-0.114546786394894,0.0707838503540256,0.1110632590645872,-0.0682727976232079,-0.3503998894583224,-0.04400181057931,0.1451308438113645,0.0636335200114003,-0.1098913906672464,-0.3015421278785417,0.3727944552881047,-0.3491374452274192,-0.8099704761827483,-0.2500903086515196,-0.1721559745510141,-0.0643062144452978,-0.0585864746988519,-0.0654672408199006,0.0345664191109607,0.1432931404288407,-4.299674533134371,0.1338475339140393,-0.0033311956010281,0.2360859084955574,0.5399043276231976,-0.0243279627634471,-0.0205063837628657,-0.0813982993984237,-0.1466601645519161,-0.0800756359784756,-0.1924973890767416,0.181824780873517,-0.1021401184653177,-0.0061241049894377,-0.3428745457918688,-0.3258140998493649,-0.5088434105369105,0.2518607021063972
1590652,1590652,Cohnella kolymensis,2,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,329857.0,Cohnella,28.0,0.0,0.0928668473448009,-0.2345636747537609,-0.1650866928186585,-0.0131116421531633,-0.0600183641428429,0.1623514954051046,0.0572975376804151,-0.0212625790747708,0.1272337490455504,0.0106540771361869,-0.1468579556552598,-0.3009721543969895,0.0187586972024812,-0.1894556307896248,0.0730151316588066,-0.0959001537360847,0.4300549786663618,0.0499328691075448,-0.027040777122175,-0.1433653702452981,-0.2157183600876505,0.0321967706675248,0.0693157424315868,-0.1238192173562567,-0.3173646466868871,0.0119646290264469,0.0270470421788141,-0.0300550270732687,0.00624304872165,-0.3254591056111325,0.3943469015748812,-0.3656921633106149,-0.8572062838264682,-0.250198710094719,-0.1910236791120357,-0.0339357435016198,-0.1177193616124704,-0.2624330923955275,0.1092128232933534,0.2401416856921011,-4.56975259983754,0.0012120100804919,-0.015989854776162,0.2592529917800325,0.6439576369555279,-0.0085674820046029,-0.1100207519070066,-0.1740383287308463,-0.1280597715038356,-0.0683755634306216,-0.2647920963317734,0.1945368417799994,-0.0440423925249897,-0.009019003846363,-0.536112644796458,-0.3475316237766072,-0.4064544100517143,0.2511484775455705
1591085,1591085,Dyadobacter jiangsuensis,2,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,2896860.0,Spirosomataceae,120831.0,Dyadobacter,25.0,0.0,0.1004925133222698,-0.20355872079599,-0.1646347926424379,0.0049605036548776,-0.0638379454363188,0.1621707978894726,0.0473821615043484,-0.0425607724163031,0.1224031121016329,-0.0149934241561034,-0.1238315911515564,-0.2960164070035002,0.0178613789170611,-0.1896516910399189,0.0451850130747696,-0.0751533840377268,0.4142884831746419,0.04122004679411,-0.0339762434886323,-0.1054624335965468,-0.1886723213100549,0.0252189219905409,0.0747497005549353,-0.098146699934088,-0.3407863095381939,0.0128817232875969,0.0396299734462949,-0.0027692803503858,-0.0186261836075558,-0.3022430967823103,0.3959403413422951,-0.3708406975181187,-0.8421328261849688,-0.2452968029454639,-0.1818035702323351,-0.0466312898831698,-0.1056675281429072,-0.2441257387426063,0.0878875417280542,0.2278534627750949,-4.479014910449272,-0.0100401119061479,0.0009578270676178,0.2197454510220222,0.6285063661249112,-0.0145409452136233,-0.0834788324532632,-0.1566213522968427,-0.1184316843015962,-0.0615801140912704,-0.2367732304685445,0.1788874614200102,-0.0467769401214861,-0.0042696000895778,-0.4650132481244606,-0.3183228410281318,-0.414212416691478,0.2586317750703495
1591408,1591408,Sporolactobacillus pectinivorans,2,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186821.0,Sporolactobacillaceae,2077.0,Sporolactobacillus,37.0,0.0,0.0789435880025821,-0.2212985203582254,-0.1925551649707644,0.0081852996890719,-0.0563378666164265,0.1701682257823418,0.0415254024961128,-0.0272817231544866,0.1109031624147723,-0.0118435103283181,-0.1302033317909152,-0.2889024537515305,0.0204880878229439,-0.173398997097354,0.0765942169928251,-0.0616514479913631,0.4165577201358282,0.0277399645071016,-0.0106876542893747,-0.13383880292596,-0.1803262683061845,0.0535538986262244,0.0746393224249962,-0.08188693183565,-0.3362869679928528,0.0081401482687187,0.0457627650813096,-0.0021559796676914,-0.0176592008464171,-0.31776225355728,0.4026013029580673,-0.3598318146325512,-0.8402678170828812,-0.24491732183277,-0.1768043960401981,-0.0432975834048659,-0.1101529063262347,-0.19539410558065,0.0933885679862174,0.2127275099268116,-4.47050587185193,0.0372404820668471,-0.0293585807864799,0.2504244994642107,0.6022886611578854,-0.0027739532176804,-0.0880815623195691,-0.139480717841754,-0.1363981954600062,-0.0473003029889407,-0.2421391854610317,0.1836954997459656,-0.0590217876858988,-0.0416210414145955,-0.4840952700725705,-0.3646984048422629,-0.4052103969630445,0.2460158159379365
1591409,1591409,Pseudohalocynthiibacter aestuariivivens,2,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,1759417.0,Pseudohalocynthiibacter,27.5,0.0,0.1030210905120473,-0.2629986958099651,-0.1064644950513162,-0.0170345244693709,-0.0690440344732478,0.157895194928877,0.0795440743888921,-0.0200737845917987,0.1497660813198988,0.0223260290339297,-0.1829068783561153,-0.3258621341586617,0.022888038228852,-0.1831098094647949,0.0553885676682156,-0.1550017178830685,0.4599881338512657,0.0745734118811952,-0.0635493775978301,-0.1498068377254635,-0.2858941859184278,-0.0092509433406852,0.0442585783407223,-0.1772275962574739,-0.312193827856729,0.011253977291834,0.0091377971271513,-0.0288961363950685,0.0335530522031757,-0.3408102155350966,0.3782372530025981,-0.387862524582932,-0.8923127347953431,-0.2688917069916178,-0.2161900565421614,-0.0190358281332277,-0.131751686992391,-0.3674413470757285,0.1245133088397931,0.2770449870994598,-4.782551973316855,-0.0926720851125973,0.0169765540396428,0.2790554887200447,0.7214499372463492,-0.0039925258647222,-0.1576616548280833,-0.2409552357370452,-0.1355544198061196,-0.0961584837281634,-0.2885585089525728,0.199123502620046,-0.0256863959257789,0.0255072152508563,-0.6275082656231912,-0.280250665677067,-0.4039439271771556,0.2797549018049781
1592106,1592106,Terriglobus albidus,2,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,204433.0,Terriglobales,204434.0,Acidobacteriaceae,392733.0,Terriglobus,33.0,0.0,0.112783222530438,-0.2514001988905232,-0.1151249110997119,-0.0277844319879389,-0.0521918240984945,0.1401820067453801,0.0994781487804974,-0.0412734076202014,0.1494925334560307,0.0245027943318028,-0.1718949968639876,-0.3170263318882185,0.0403921878206428,-0.1922093371412178,0.0385681239057556,-0.1487106788491036,0.4488617266863722,0.0990795209534146,-0.0310031880301357,-0.1260473088698095,-0.2708521876296288,0.0085575135206122,0.055466091587062,-0.1562317769334745,-0.3186172438653351,0.0239036282166555,-0.0326458025275207,-0.0295875536964067,0.0298849634147875,-0.3349859933313074,0.4000901305268868,-0.3831176029992651,-0.8839812734935463,-0.2600103724252754,-0.2126050781043516,-0.0253051136229753,-0.1340520248861054,-0.37270569495748,0.1308799023915887,0.2726302140258256,-4.728223830382754,-0.1011769937461826,0.0117982545873813,0.2556516968653433,0.7068448871487454,-0.0144481607744793,-0.149031871120693,-0.2283341751950422,-0.1275253761641842,-0.0556685243201336,-0.280500426254526,0.1934304062163935,-0.0011688826614191,0.0309202931240518,-0.594306073727509,-0.3077086375485659,-0.3640148313480681,0.2915731831672062
1592317,1592317,Desulfoplanes formicivorans,2,Bacteria,200940.0,Thermodesulfobacteriota,3031449.0,Desulfovibrionia,213115.0,Desulfovibrionales,3031458.0,Desulfoplanaceae,1634037.0,Desulfoplanes,43.5,0.0,0.0787058885052243,-0.248938212543409,-0.1472163788054957,-0.0166262570161556,-0.0504848218824531,0.14005574286003,0.0665392045831685,-0.0181692261166506,0.1147865713410547,0.010569526702949,-0.1667060532266453,-0.3000409736980605,0.0251960103707803,-0.1699438045155249,0.0633684165043519,-0.1105436273758042,0.414574194261923,0.0725083910268835,-0.0199495352692385,-0.13483516250935,-0.226657242695432,0.0289973515034166,0.0470691607611894,-0.1145197277282131,-0.3018010932169391,0.0422367930935674,-0.0019685606339684,-0.0108380312554402,0.0367273336182565,-0.3317690181377108,0.3999607914027623,-0.3675943864060574,-0.8642062580756171,-0.2494502215471027,-0.1857044762688609,-0.0247028101049975,-0.1329286519135782,-0.273346805318345,0.1214941196105081,0.2301914684358207,-4.61112759634671,-0.0350459047227414,-0.0322368185917405,0.2708496752995102,0.6430000664230087,0.0047854650577116,-0.1286662138423961,-0.1812288291081114,-0.1288373346741106,-0.0533664430222862,-0.2611232739034007,0.1822797283152624,-0.0182616202869368,-0.0355107205054499,-0.5576520124583566,-0.3230701705969517,-0.3586737776268242,0.2436553353009874
1592324,1592324,Prauserella endophytica,2,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,142577.0,Prauserella,32.5,0.0,0.1408612733256636,-0.2952723499214351,-0.0512943287396928,-0.0489991496796549,-0.0741834321157447,0.1332032535377738,0.1307100929504017,-0.0169569889496313,0.1814637586140708,0.0567112003012727,-0.2128015660346839,-0.3498165888964009,0.0422737074606772,-0.2425482434844839,0.0231183202079264,-0.2258030661463994,0.5149445849659958,0.1257570669639374,-0.0563922768469435,-0.1386776986589865,-0.3600893159565253,-0.0176308508008762,0.0521848931577968,-0.2665988685501524,-0.3247743970406804,0.0212457989331414,-0.0421420420318453,-0.0586482155301285,0.1256601285412882,-0.3620280521052149,0.3572941958379032,-0.394793296877977,-0.929622373374834,-0.2834357228114275,-0.2517666706493163,-0.0032434049899194,-0.1577291527637699,-0.5174808535188605,0.1583019208758599,0.3423949353077904,-4.996124955571766,-0.1734504081972455,0.0587020776050685,0.2904212776446643,0.8168833324751347,-0.0307565284837698,-0.1960703307788411,-0.3134612584192306,-0.1246085486534599,-0.1059895078906443,-0.3318447526537718,0.2479708852358867,0.0322412166108787,0.1256879499197296,-0.7438188309693017,-0.2994842750914011,-0.3882806658017809,0.3160203093825789
1592790,1592790,Sphingobium phenoxybenzoativorans,2,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,165695.0,Sphingobium,30.0,0.0,0.1237045572659675,-0.2751445862211953,-0.0745790231716228,-0.0345668579933667,-0.0603986569041068,0.1464971450247114,0.118452349518759,-0.0062223837458844,0.1676674253516604,0.0292548149555736,-0.2057455457709259,-0.3312817196124219,0.0443023855679354,-0.1826317904862364,0.0398451994341406,-0.1853209385617304,0.4760725925433044,0.0952237831682415,-0.0641843098603365,-0.1477332881218811,-0.3196021264735826,-0.0327574944669916,0.0446072449152381,-0.2128914623611631,-0.3099806118687957,0.0235890534237414,-0.0041073222221746,-0.0310313132595503,0.0449843042603788,-0.3513804642475431,0.3667714958086022,-0.3840188211557088,-0.9090762231303288,-0.265235135615109,-0.2250587329481761,-0.0088927501294344,-0.152759165775845,-0.44429288950986,0.1465397886575994,0.3213554540466206,-4.888993921371692,-0.1275988481147028,0.0121058819856559,0.293590475291804,0.768719450705781,-0.0142831054803255,-0.1711480992485358,-0.2760683211085444,-0.1153638314580134,-0.0783179211490363,-0.2991833894594762,0.2290949782120529,-0.0034045227928018,0.0732078713658776,-0.6564644987403208,-0.2733977159136193,-0.3466297596693065,0.3121110743408325
159291,159291,Alkalispirochaeta americana,2,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,137.0,Spirochaetaceae,2024958.0,Alkalispirochaeta,37.0,0.0,0.1150068172581443,-0.2470587538315204,-0.1412105475048671,-0.0290833212080812,-0.0648596237596663,0.1458566370934569,0.0790507330293912,-0.0091912098970475,0.1384800723805452,0.0180364219646773,-0.1586104890155604,-0.3071102076964606,0.0163178280734092,-0.2021478615831843,0.05435485110123,-0.1289148647533317,0.4584598195196873,0.0996297391034886,-0.0262413459529169,-0.1288404259332147,-0.2440089737055787,0.0184542087279942,0.0685213726438968,-0.2104645769257063,-0.3124542856668346,0.0310376380828225,-0.0131148138904898,-0.0207568060391494,0.0485093194535844,-0.3287457130580435,0.3837192849504849,-0.3623286804074925,-0.8711273425787521,-0.2507173693227135,-0.2074496390287718,-0.0280394046508967,-0.1327155089413723,-0.327890784892605,0.1287309659843917,0.27570175889237,-4.640282386976556,-0.0116345708210487,0.0034410918535627,0.2485386796581472,0.6849122386891596,-0.022985324926852,-0.1173845055835224,-0.2031759025457412,-0.1094538777523905,-0.0930857052078024,-0.2817020372388135,0.2112302713360829,0.0034695959689408,0.0452292880430701,-0.5704413788884654,-0.3523664924552269,-0.428434770750809,0.2711185177742679
159292,159292,Tindallia californiensis,2,Bacteria,1239.0,Bacillota,186801.0,Clostridia,3082720.0,Peptostreptococcales,3118658.0,Tindalliaceae,69894.0,Tindallia,37.0,0.0,0.1057082887968765,-0.2320948608780586,-0.2130668575157875,-0.0073346676881036,-0.061933649204632,0.1647241650785404,0.0172908699424542,-0.0108138439681944,0.1163182840814615,0.0036971020603127,-0.1145990693979174,-0.2976243879495743,0.0020883867706906,-0.2001611872313871,0.1137898569437287,-0.0713547148147289,0.4097174843305674,0.030607920311905,-0.0345835037011204,-0.1744509608544046,-0.1786839724757044,0.032457493790174,0.1030690804745935,-0.0779029277607033,-0.3099440302939144,0.0144396972761197,0.0600665920779279,-0.0265401330643489,-0.0237850559931377,-0.3216218440776924,0.3860114645241069,-0.3487348124775297,-0.8426290123219521,-0.2509501605094767,-0.1798832227259088,-0.0414185167488965,-0.0973187099614002,-0.161490035187328,0.0944820878303133,0.2034314728557094,-4.484284066852513,0.0927968336543107,-0.0392234759214533,0.2674179244647561,0.5886729407021449,-0.0259863287494544,-0.0901090887833427,-0.1369170608489512,-0.1330249147682345,-0.086169755498291,-0.2539696724964004,0.2095775969027738,-0.0624933826667458,0.0124542430304731,-0.5065192455506482,-0.3825359156112234,-0.4589223947910845,0.2276399253803384
159728,159728,Desulfovibrio cuneatus,2,Bacteria,200940.0,Thermodesulfobacteriota,3031449.0,Desulfovibrionia,213115.0,Desulfovibrionales,194924.0,Desulfovibrionaceae,872.0,Desulfovibrio,28.0,0.0,0.0834769379443146,-0.2671578343381206,-0.1158395472856271,-0.0282103453093979,-0.0415606581486557,0.1294600815102266,0.1054974567370796,-0.0326416006277676,0.1528378619214453,0.0295905864992472,-0.2015013001404974,-0.3199110756935824,0.0367247269928328,-0.1645854699364537,0.0635513863426268,-0.156159113836788,0.4487969987925201,0.1037900968436002,-0.0460455861945253,-0.1603252852014384,-0.2855739455674027,-0.0095425587290094,0.0247713451264911,-0.1133087251812115,-0.3216387305197786,0.0716065627906823,-0.0280128829447425,-0.0206251664466919,0.0246669196942904,-0.3407792780617888,0.4102943891310723,-0.3817314549811798,-0.8944868187412784,-0.267676970586495,-0.1942953892473212,-0.0119147017851802,-0.1543996881664704,-0.3631671222990649,0.1246268626803233,0.2650832437788906,-4.796800379344543,-0.1301254748862792,-0.0134572155776568,0.286714147543896,0.7013333844162817,0.0140269729777906,-0.1830801532725778,-0.2366453812237722,-0.1366627244475377,-0.0439683825157751,-0.3053048345096678,0.185639883183417,-0.0230522594699487,-0.049491603439445,-0.6454223164162947,-0.2806646201746364,-0.3559737941555689,0.2774884777953866
1597977,1597977,Spirosoma fluviale,2,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,89373.0,Cytophagaceae,107.0,Spirosoma,27.5,0.0,0.0951222351521129,-0.2189536367819523,-0.1567583994487427,-0.0029453931336702,-0.064682923169287,0.1547465893426076,0.055206898238794,-0.0608222151550898,0.1154124941075571,-0.0053151307073999,-0.1311206846644516,-0.3003550644404913,0.0204765262410257,-0.1857310683468676,0.0238159398540667,-0.0854836502388423,0.4213871153373543,0.0634158177762886,-0.0225011148195592,-0.085427217264081,-0.2040858969327511,0.0446012783622667,0.0657112503218504,-0.1026818455881467,-0.3393780036848092,0.0224037096849452,-0.0015727366841519,-0.0021977762609568,-0.017027853299087,-0.3094906256065982,0.411476532323754,-0.3813614602449644,-0.8506835204542865,-0.2498616602882468,-0.1927920173222405,-0.0421150974279065,-0.1068942778348805,-0.2667679907115305,0.0855342260256625,0.2186731206537915,-4.523891897879302,-0.038920511365314,0.0185836236460757,0.2264441327296482,0.6384905764017723,-0.0086457917836202,-0.0944035693041473,-0.1687449206005726,-0.1323382175301155,-0.0551142579216522,-0.2466480044313025,0.1577007265649118,-0.0283016137267217,-0.0284231153128477,-0.4948324527180727,-0.3262127630694416,-0.422155341780644,0.274017028162655
